state,account_length,area_code,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn_yes,international_plan_yes,voice_mail_plan_yes
-0.3173913043478261,0.34710743801652894,-0.8227474150664698,1.0,0.2554765291607397,0.5333333333333333,0.25552208835341367,0.6411877921363761,0.4411764705882353,0.6412164348107409,0.4194936708860759,0.6628571428571428,0.41980866629150254,0.4650000000000001,0.6456266360724146,0.46481481481481474,0.4444444444444444,1.0,0.0,1.0
-0.4043478260869565,0.3057851239669422,-0.8378877400295421,1.0,0.46543385490753914,0.8,0.4653614457831325,0.4033544129777289,0.6647058823529411,0.4034293109026205,0.8754430379746836,0.6571428571428571,0.8756330894766461,0.655,0.4136085516989226,0.6555555555555556,0.3333333333333333,0.0,0.0,1.0
-0.36086956521739133,0.45867768595041325,-0.6584194977843427,0.0,0.4847795163584638,0.6242424242424243,0.48477242302543505,0.5504536706076436,0.4176470588235294,0.5506308637981235,0.6539240506329115,0.5714285714285714,0.6539110861001688,0.58,0.48635608921269424,0.5796296296296296,0.1111111111111111,0.0,0.0,0.0
-0.3,0.5413223140495868,-0.6584194977843427,0.0,0.5408250355618777,0.6363636363636364,0.5408299866131191,0.5009623315919713,0.6823529411764706,0.5011323196376577,0.7083544303797469,0.6,0.7084974676420934,0.65,0.3224492043015407,0.6499999999999999,0.1111111111111111,0.0,0.0,0.0
-0.3782608695652174,0.5247933884297521,-0.8378877400295421,1.0,0.635846372688478,0.4909090909090909,0.6358768406961178,0.5191091558977179,0.43529411764705883,0.5192494338401812,0.3921518987341772,0.5771428571428572,0.39223410241980866,0.47000000000000003,0.3224492043015407,0.4703703703703703,0.2222222222222222,1.0,1.0,1.0
-0.32173913043478264,0.32644628099173556,-0.6584194977843427,0.0,0.5621621621621622,0.503030303030303,0.5620816599732263,0.4522958482265603,0.5058823529411764,0.45228081527013914,0.2379746835443038,0.56,0.2380416432189083,0.32000000000000006,0.5995258061702529,0.32037037037037036,0.1111111111111111,0.0,0.0,0.0
-0.2608695652173913,0.38842975206611574,-0.8227474150664698,1.0,0.745945945945946,0.7454545454545455,0.7458165997322623,0.4542205114105031,0.4823529411764706,0.4542219346489809,0.49189873417721525,0.32571428571428573,0.4918401800787845,0.53,0.5471518570277066,0.5296296296296296,0.0,0.0,0.0,1.0
-0.33478260869565213,0.3223140495867769,-0.8227474150664698,0.0,0.4330014224751067,0.6787878787878788,0.4328982597054886,0.4872147374209513,0.7764705882352941,0.4872209640892915,0.24405063291139242,0.49714285714285716,0.2442318514350028,0.265,0.4136085516989226,0.2648148148148148,0.1111111111111111,0.0,0.0,0.0
-0.33478260869565213,0.18181818181818182,-0.8227474150664698,0.0,0.3209103840682788,0.6545454545454545,0.32095046854083,0.6015947209238384,0.7058823529411764,0.6017470074409577,0.6081012658227848,0.6057142857142858,0.6083286437816545,0.45,0.4136085516989226,0.45,0.2222222222222222,0.0,0.0,0.0
-0.3,0.16942148760330578,-0.6584194977843427,1.0,0.46600284495021344,0.48484848484848486,0.46603078982597057,0.4888644487214738,0.7235294117647059,0.48883856357165967,0.48202531645569624,0.6057142857142858,0.4822734946539111,0.405,0.5471518570277066,0.4055555555555555,0.0,0.0,0.0,1.0
-0.3,0.16942148760330578,-0.8227474150664698,0.0,0.7678520625889047,0.6,0.7677376171352075,0.10393181193291173,0.44705882352941173,0.10384988676803623,0.4217721518987342,0.7942857142857143,0.4220596510973551,0.6900000000000001,0.19882647895849226,0.6907407407407407,0.1111111111111111,0.0,0.0,0.0
-0.2608695652173913,0.40082644628099173,-0.6584194977843427,0.0,0.20711237553342818,0.6484848484848484,0.20716198125836682,0.5125103106956282,0.6058823529411764,0.5124555160142349,0.4437974683544304,0.6285714285714286,0.44400675295441755,0.525,0.48635608921269424,0.5259259259259259,0.3333333333333333,0.0,0.0,0.0
-0.29130434782608694,0.3553719008264463,-0.6584194977843427,0.0,0.5041251778093884,0.43636363636363634,0.5040160642570282,0.6843552378333791,0.6176470588235294,0.6845681009382077,0.5083544303797469,0.49714285714285716,0.5087225661226786,0.43,0.6456266360724146,0.4296296296296296,0.3333333333333333,0.0,0.0,0.0
-0.36086956521739133,0.3842975206611571,-0.8227474150664698,0.0,0.4950213371266003,0.5151515151515151,0.49497991967871485,0.6629089909265878,0.6705882352941176,0.6628922678744742,0.5260759493670887,0.5371428571428571,0.526167698368036,0.395,0.19882647895849226,0.3944444444444444,0.1111111111111111,0.0,0.0,0.0
-0.31304347826086953,0.6446280991735538,-0.8227474150664698,1.0,0.572972972972973,0.5151515151515151,0.5729585006693441,0.2785262579048666,0.3529411764705882,0.2785506308637981,0.6544303797468355,0.6457142857142857,0.654473832301632,0.5950000000000001,0.5471518570277066,0.5944444444444444,0.2222222222222222,0.0,0.0,1.0
-0.3521739130434782,0.5165289256198348,-0.6584194977843427,0.0,0.1655761024182077,0.5696969696969697,0.16549531459170014,0.38135826230409675,0.6941176470588235,0.3814299579424134,0.3463291139240507,0.52,0.34665166010129433,0.5950000000000001,0.19882647895849226,0.5944444444444444,0.5555555555555556,1.0,0.0,0.0
-0.3,0.38016528925619836,-0.6584194977843427,0.0,0.4691322901849218,0.4121212121212121,0.46904283801874164,0.5784987627165247,0.5058823529411764,0.578453574894856,0.5807594936708861,0.5942857142857143,0.5807540799099606,0.39,0.48635608921269424,0.3907407407407407,0.2222222222222222,0.0,0.0,0.0
-0.3,0.32644628099173556,-0.6584194977843427,0.0,0.555049786628734,0.3939393939393939,0.5550535475234271,0.5883970305196591,0.47058823529411764,0.5884826916855387,0.31493670886075953,0.5485714285714286,0.31513787281935846,0.45999999999999996,0.5995258061702529,0.45925925925925926,0.2222222222222222,0.0,0.0,0.0
-0.2826086956521739,0.2272727272727273,-0.8378877400295421,0.0,0.7203413940256046,0.5757575757575758,0.7202141900937081,0.5169095408303547,0.6823529411764706,0.5169847945648658,0.359493670886076,0.76,0.35959482273494653,0.22000000000000003,0.48635608921269424,0.22037037037037036,0.1111111111111111,0.0,0.0,0.0
-0.23478260869565215,0.32644628099173556,-0.6584194977843427,1.0,0.6731152204836416,0.41818181818181815,0.6730254350736278,0.5430299697552928,0.4,0.54318990617923,0.5303797468354431,0.5828571428571429,0.5306696679797411,0.47500000000000003,0.7583776642456928,0.47592592592592586,0.2222222222222222,0.0,0.0,1.0
-0.3173913043478261,0.2975206611570248,-0.8227474150664698,0.0,0.6059743954480797,0.5757575757575758,0.6059236947791165,0.5191091558977179,0.611764705882353,0.5192494338401812,0.34481012658227844,0.5085714285714286,0.3449634214969049,0.675,0.4136085516989226,0.6759259259259258,0.0,0.0,0.0,0.0
-0.30869565217391304,0.1322314049586777,-0.8378877400295421,0.0,0.519203413940256,0.3939393939393939,0.5192436412315931,0.6381633214187517,0.5647058823529412,0.6383047557424781,0.37772151898734174,0.4685714285714286,0.37760270118176703,0.375,0.3224492043015407,0.3759259259259259,0.2222222222222222,0.0,0.0,0.0
-0.29565217391304344,0.5247933884297521,-0.6584194977843427,0.0,0.5103840682788051,0.5696969696969697,0.5103748326639893,0.7434698927687654,0.5411764705882353,0.743448722096409,0.4835443037974684,0.5028571428571429,0.48339898705683737,0.395,0.48635608921269424,0.3944444444444444,0.0,0.0,0.0,0.0
-0.36086956521739133,0.4545454545454546,-0.8378877400295421,0.0,0.3502133712660028,0.5333333333333333,0.3502342704149933,0.5881220786362387,0.49411764705882355,0.5881591717890651,0.46810126582278483,0.5028571428571429,0.4682048396173326,0.6000000000000001,0.3224492043015407,0.6,0.5555555555555556,1.0,0.0,0.0
-0.31304347826086953,0.26859504132231404,-0.8378877400295421,0.0,0.3357041251778094,0.806060606060606,0.33567603748326635,0.6821556227660159,0.5823529411764706,0.6823034616628922,0.5427848101265823,0.6971428571428572,0.5430500844119303,0.265,0.5471518570277066,0.2648148148148148,0.1111111111111111,0.0,0.0,0.0
-0.3,0.45867768595041325,-0.6584194977843427,0.0,0.310099573257468,0.7636363636363637,0.3100736278447122,0.5848226560351938,0.6235294117647059,0.5849239728243286,0.5273417721518988,0.5257142857142857,0.5272931907709623,0.395,0.4136085516989226,0.3944444444444444,0.1111111111111111,0.0,0.0,0.0
-0.23478260869565215,0.23140495867768596,-0.6584194977843427,1.0,0.6728307254623045,0.5696969696969697,0.6728580990629184,0.44844652185867473,0.5529411764705883,0.4483985765124555,0.5992405063291139,0.6685714285714286,0.5993247045582443,0.61,0.4136085516989226,0.6092592592592593,0.2222222222222222,0.0,1.0,1.0
-0.32608695652173914,0.7107438016528926,-0.8378877400295421,1.0,0.6611664295874823,0.5818181818181818,0.661144578313253,0.5826230409678307,0.6941176470588235,0.5826593335490133,0.6911392405063291,0.5828571428571429,0.6916150815981992,0.25,0.5471518570277066,0.25,0.3333333333333333,0.0,0.0,1.0
-0.3173913043478261,0.31818181818181823,-0.6584194977843427,0.0,0.5453769559032717,0.7393939393939394,0.5453480589022758,0.6637338465768491,0.5176470588235293,0.6638628275638951,0.5151898734177215,0.49142857142857144,0.5154755205402364,0.455,0.5471518570277066,0.45555555555555555,0.1111111111111111,0.0,0.0,0.0
-0.3,0.0,-0.6584194977843427,1.0,0.5209103840682788,0.5757575757575758,0.520917001338688,0.6395380808358537,0.6470588235294118,0.6395988353283727,0.6286075949367089,0.6285714285714286,0.6285875070343275,0.42000000000000004,0.3224492043015407,0.42037037037037034,0.0,0.0,0.0,1.0
-0.36086956521739133,0.4297520661157025,-0.8227474150664698,0.0,0.5866287339971551,0.509090909090909,0.5865127175368139,0.7049766290899092,0.8117647058823529,0.7049498544160465,0.29645569620253165,0.52,0.2965672481710748,0.45,0.4136085516989226,0.45,0.1111111111111111,0.0,0.0,0.0
-0.3173913043478261,0.44214876033057854,-0.8378877400295421,1.0,0.7869132290184923,0.6,0.786813922356091,0.6051690954083035,0.6647058823529411,0.6053057263021676,0.4503797468354431,0.5428571428571428,0.45075970737197524,0.49000000000000005,0.5995258061702529,0.4907407407407407,0.2222222222222222,0.0,0.0,1.0
-0.32173913043478264,0.2644628099173554,-0.6584194977843427,0.0,0.6990042674253201,0.8424242424242424,0.6989625167336011,0.665108605993951,0.6647058823529411,0.6651569071497897,0.7222784810126582,0.6685714285714286,0.7225661226786719,0.21000000000000002,0.5471518570277066,0.20925925925925923,0.4444444444444444,1.0,0.0,0.0
-0.3565217391304348,0.7975206611570248,-0.8378877400295421,0.0,0.5499288762446658,0.6424242424242425,0.5498661311914324,0.4646686829804784,0.8823529411764706,0.4648980912326108,0.570126582278481,0.6971428571428572,0.570061902082161,0.5900000000000001,0.48635608921269424,0.5907407407407407,0.0,0.0,0.0,0.0
-0.3173913043478261,0.40495867768595045,-0.8378877400295421,0.0,0.4048364153627312,0.5393939393939394,0.40478580990629187,0.5622766015947209,0.5588235294117647,0.5622775800711743,0.5141772151898734,0.6514285714285715,0.5143500281373101,0.455,0.19882647895849226,0.45555555555555555,0.0,0.0,0.0,0.0
-0.34347826086956523,0.19421487603305787,-0.6584194977843427,1.0,0.3934566145092461,0.4909090909090909,0.3934069611780455,0.515809733296673,0.43529411764705883,0.5160142348754448,0.4,0.6457142857142857,0.40011254924029266,0.58,0.19882647895849226,0.5796296296296296,0.2222222222222222,0.0,0.0,1.0
-0.3173913043478261,0.43388429752066116,-0.6584194977843427,0.0,0.3254623044096729,0.6303030303030303,0.3254685408299866,0.2152873247181743,0.5941176470588235,0.21546425105143968,0.5891139240506329,0.44571428571428573,0.5891952729319078,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
-0.28695652173913044,0.6446280991735538,-0.6584194977843427,0.0,0.5576102418207681,0.4484848484848485,0.5575635876840697,0.5867473192191367,0.5647058823529412,0.5868650922031705,0.49822784810126586,0.46285714285714286,0.4985931344963421,0.395,0.5995258061702529,0.3944444444444444,0.1111111111111111,0.0,0.0,0.0
-0.32608695652173914,0.359504132231405,-0.8227474150664698,1.0,0.5422475106685634,0.6303030303030303,0.5421686746987951,0.6524608193566126,0.6176470588235294,0.6525396311873181,0.5356962025316455,0.6628571428571428,0.5357343837929094,0.49000000000000005,0.19882647895849226,0.4907407407407407,0.2222222222222222,0.0,0.0,1.0
-0.3,0.5371900826446281,-0.6584194977843427,1.0,0.710099573257468,0.5272727272727272,0.7100066934404283,0.6246906791311521,0.8117647058823529,0.6247169200905855,0.6073417721518988,0.5257142857142857,0.6077658975801914,0.38,0.4136085516989226,0.3796296296296296,0.3333333333333333,0.0,0.0,1.0
-0.3173913043478261,0.38842975206611574,-0.8378877400295421,0.0,0.5786628733997156,0.5818181818181818,0.5786479250334672,0.4635688754467968,0.3588235294117647,0.4636040116467163,0.4379746835443038,0.6,0.43837929093978617,0.685,0.4136085516989226,0.6851851851851852,0.2222222222222222,0.0,0.0,0.0
-0.2608695652173913,0.42148760330578516,-0.6584194977843427,0.0,0.5647226173541964,0.6787878787878788,0.5647590361445783,0.1168545504536706,0.5294117647058824,0.11679068262698156,0.45367088607594935,0.7085714285714285,0.453573438379291,0.6200000000000001,0.5471518570277066,0.6203703703703703,0.0,0.0,0.0,0.0
-0.33043478260869563,0.29338842975206614,-0.6584194977843427,0.0,0.5644381223328592,0.8909090909090909,0.5644243641231592,0.5963706351388507,0.711764705882353,0.5965706890973795,0.28556962025316457,0.7142857142857143,0.2858750703432752,0.655,0.48635608921269424,0.6555555555555556,0.0,0.0,0.0,0.0
-0.36086956521739133,0.4793388429752066,-0.6584194977843427,0.0,0.44978662873399716,0.6121212121212121,0.4497991967871486,0.866373384657685,0.5647058823529412,0.8663862827563895,0.44582278481012655,0.6171428571428571,0.445694991558807,0.6950000000000001,0.3224492043015407,0.6944444444444444,0.3333333333333333,1.0,1.0,0.0
-0.3739130434782609,0.24793388429752067,-0.8227474150664698,1.0,0.8213371266002845,0.6121212121212121,0.821285140562249,0.5603519384107781,0.6,0.5603364606923326,0.5144303797468355,0.28,0.5143500281373101,0.43,0.4136085516989226,0.4296296296296296,0.0,0.0,0.0,1.0
-0.32173913043478264,0.22314049586776863,-0.8378877400295421,0.0,0.815647226173542,0.6060606060606061,0.8155957161981259,0.36953533131701954,0.711764705882353,0.36945972177288905,0.48835443037974685,0.6971428571428572,0.4884637028700056,0.34500000000000003,0.5471518570277066,0.34444444444444444,0.2222222222222222,0.0,0.0,0.0
-0.30434782608695654,0.40082644628099173,-0.6584194977843427,0.0,0.03556187766714083,0.40606060606060607,0.0356425702811245,0.7055265328567502,0.5294117647058824,0.7055968942089939,0.4288607594936709,0.5028571428571429,0.4288126055149128,0.385,0.7242120788958122,0.3851851851851852,0.1111111111111111,0.0,1.0,0.0
-0.2608695652173913,0.6487603305785125,-0.8227474150664698,0.0,0.5971550497866288,0.6787878787878788,0.5970548862115127,0.6084685180093484,0.4823529411764706,0.6085409252669038,0.5316455696202532,0.5314285714285715,0.5317951603826674,0.41,0.4136085516989226,0.4092592592592592,0.1111111111111111,0.0,0.0,0.0
-0.36086956521739133,0.49173553719008267,-0.8227474150664698,0.0,0.5118065433854908,0.43636363636363634,0.5117135207496653,0.4674182018146824,0.5764705882352941,0.46748625040439984,0.48253164556962025,0.5085714285714286,0.48283624085537424,0.6900000000000001,0.3224492043015407,0.6907407407407407,0.1111111111111111,1.0,1.0,0.0
-0.3173913043478261,0.14462809917355374,-0.8227474150664698,0.0,0.5061166429587483,0.7818181818181819,0.5060240963855421,0.6175419301622216,0.5117647058823529,0.6175994823681656,0.7754430379746836,0.5828571428571429,0.7754642656162071,0.54,0.5995258061702529,0.5407407407407407,0.2222222222222222,0.0,0.0,0.0
-0.29130434782608694,0.4710743801652893,-0.8227474150664698,0.0,0.36330014224751067,0.40606060606060607,0.3632864792503347,0.5028869947759143,0.5294117647058824,0.5030734390164996,0.4377215189873418,0.5257142857142857,0.43781654473832304,0.53,0.6456266360724146,0.5296296296296296,0.1111111111111111,0.0,0.0,0.0
-0.3391304347826087,0.4504132231404959,-0.8378877400295421,0.0,0.8,0.4727272727272727,0.7998661311914324,0.8311795435798736,0.5235294117647059,0.8314461339372371,0.4769620253164557,0.5257142857142857,0.47720877884074286,0.42500000000000004,0.48635608921269424,0.4259259259259259,0.0,1.0,0.0,0.0
-0.3565217391304348,0.45867768595041325,-0.6584194977843427,1.0,0.5172119487908963,0.6666666666666666,0.517235609103079,0.6271652460819357,0.7235294117647059,0.6273050792623747,0.6650632911392405,0.8057142857142857,0.6651660101294317,0.45999999999999996,0.48635608921269424,0.45925925925925926,0.2222222222222222,0.0,0.0,1.0
-0.31304347826086953,0.2190082644628099,-0.8378877400295421,0.0,0.5988620199146515,0.6181818181818182,0.5988955823293173,0.5622766015947209,0.48823529411764705,0.5622775800711743,0.32354430379746835,0.3028571428571429,0.3235790658413056,0.42500000000000004,0.5471518570277066,0.4259259259259259,0.1111111111111111,0.0,0.0,0.0
-0.3826086956521739,0.19834710743801653,-0.8378877400295421,0.0,0.339402560455192,0.7090909090909091,0.3393574297188755,0.5914215012372834,0.6411764705882352,0.5913943707538014,0.4524050632911392,0.5142857142857142,0.4524479459763646,0.555,0.19882647895849226,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0
-0.29130434782608694,0.16942148760330578,-0.8227474150664698,0.0,0.4162162162162163,0.509090909090909,0.41616465863453816,0.7036018696728072,0.6647058823529411,0.7036557748301521,0.11392405063291139,0.6685714285714286,0.11423747889701744,0.4,0.8191429403623156,0.4,0.1111111111111111,0.0,0.0,0.0
-0.3,0.4504132231404959,-0.8227474150664698,0.0,0.5479374110953058,0.6181818181818182,0.5478580990629184,0.4918889194390982,0.6941176470588235,0.492073762536396,0.5432911392405063,0.4228571428571429,0.5436128306133934,0.47000000000000003,0.48635608921269424,0.4703703703703703,0.1111111111111111,0.0,0.0,0.0
-0.3173913043478261,0.2520661157024794,-0.6584194977843427,0.0,0.5314366998577525,0.5696969696969697,0.5314591700133869,0.5708001099807534,0.5411764705882353,0.5710126172759624,0.4936708860759494,0.56,0.494091164884637,0.44000000000000006,0.48635608921269424,0.4407407407407407,0.3333333333333333,0.0,0.0,0.0
-0.29130434782608694,0.06198347107438017,-0.6584194977843427,0.0,0.4970128022759602,0.503030303030303,0.4969879518072289,0.7720648886444873,0.7176470588235294,0.7722419928825623,0.43468354430379746,0.45714285714285713,0.43500281373100735,0.525,0.6868634008187147,0.5259259259259259,0.5555555555555556,0.0,0.0,0.0
-0.23478260869565215,0.7272727272727273,-0.8227474150664698,0.0,0.6480796586059745,0.4909090909090909,0.6480923694779116,0.44487214737420955,0.5705882352941176,0.44483985765124556,0.549367088607595,0.6057142857142858,0.5492402926280248,0.4,0.5471518570277066,0.4,0.1111111111111111,0.0,0.0,0.0
-0.33478260869565213,0.29338842975206614,-0.8227474150664698,0.0,0.5118065433854908,0.6848484848484848,0.5117135207496653,0.4118779213637614,0.6588235294117647,0.411840828210935,0.4258227848101266,0.4514285714285714,0.4259988745075971,0.49000000000000005,0.6456266360724146,0.4907407407407407,0.2222222222222222,0.0,0.0,0.0
-0.3391304347826087,0.487603305785124,-0.6584194977843427,0.0,0.37951635846372694,0.6181818181818182,0.3795180722891566,0.5625515534781413,0.4176470588235294,0.5626010999676481,0.49848101265822786,0.5885714285714285,0.4985931344963421,0.555,0.6456266360724146,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0
-0.32608695652173914,0.3842975206611571,-0.6584194977843427,0.0,0.7186344238975818,0.6303030303030303,0.7185408299866131,0.4646686829804784,0.7352941176470588,0.4648980912326108,0.43265822784810126,0.6057142857142858,0.4327518289251548,0.555,0.6456266360724146,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0
-0.2608695652173913,0.11983471074380166,-0.8227474150664698,0.0,0.32119487908961597,0.4909090909090909,0.3211178045515395,0.6180918339290624,0.4,0.6182465221611129,0.4769620253164557,0.6971428571428572,0.47720877884074286,0.5650000000000001,0.6456266360724146,0.5648148148148148,0.4444444444444444,1.0,0.0,0.0
-0.3391304347826087,0.23966942148760334,-0.8227474150664698,0.0,0.3066856330014225,0.6848484848484848,0.30672690763052207,0.5955457794885894,0.7352941176470588,0.5956001294079586,0.5506329113924051,0.5257142857142857,0.5509285312324141,0.49500000000000005,0.4136085516989226,0.4944444444444444,0.2222222222222222,0.0,0.0,0.0
-0.32173913043478264,0.5991735537190083,-0.6584194977843427,0.0,0.4822190611664296,0.5636363636363636,0.4822623828647925,0.6348638988177069,0.4176470588235294,0.6350695567777418,0.6830379746835443,0.6571428571428571,0.6831738885762522,0.45,0.6456266360724146,0.45,0.2222222222222222,0.0,0.0,0.0
-0.3739130434782609,0.4256198347107438,-0.6584194977843427,0.0,0.411095305832148,0.6484848484848484,0.411144578313253,0.49628814957382456,0.5,0.49627952119055324,0.5721518987341773,0.5371428571428571,0.5723128868880135,0.8500000000000001,0.5995258061702529,0.85,0.2222222222222222,0.0,0.0,0.0
-0.3521739130434782,0.21074380165289258,-0.8378877400295421,0.0,0.4219061166429588,0.503030303030303,0.42185408299866134,0.49931262029144896,0.4647058823529412,0.4995147201552895,0.39392405063291136,0.5942857142857143,0.3939223410241981,0.41500000000000004,0.5995258061702529,0.41481481481481486,0.3333333333333333,0.0,0.0,0.0
-0.31304347826086953,0.5991735537190083,-0.6584194977843427,1.0,0.438122332859175,0.48484848484848486,0.4380856760374833,0.5100357437448446,0.5352941176470588,0.5101908767389194,0.3751898734177215,0.6114285714285714,0.37535171637591447,0.41,0.48635608921269424,0.4092592592592592,0.3333333333333333,0.0,0.0,1.0
-0.3173913043478261,0.4793388429752066,-0.6584194977843427,0.0,0.6640113798008536,0.4303030303030303,0.6639892904953146,0.8149573824580698,0.44705882352941173,0.8149466192170819,0.7010126582278481,0.5885714285714285,0.7011817670230727,0.515,0.19882647895849226,0.5148148148148147,0.0,1.0,0.0,0.0
-0.3173913043478261,0.6446280991735538,-0.8227474150664698,0.0,0.6833570412517781,0.40606060606060607,0.6832329317269076,0.4206763816332142,0.5764705882352941,0.4208993853121967,0.6303797468354431,0.4114285714285714,0.6308384918401801,0.51,0.5995258061702529,0.5092592592592592,0.2222222222222222,0.0,0.0,0.0
-0.32608695652173914,0.2603305785123967,-0.8227474150664698,0.0,0.7450924608819345,0.6848484848484848,0.7449799196787149,0.4072037393456145,0.5823529411764706,0.4073115496603041,0.36759493670886073,0.4228571428571429,0.3674732695554305,0.6900000000000001,0.48635608921269424,0.6907407407407407,0.0,0.0,0.0,0.0
-0.33478260869565213,0.45867768595041325,-0.8227474150664698,0.0,0.4773826458036985,0.5333333333333333,0.47740963855421686,0.6816057189991752,0.4764705882352941,0.681656421869945,0.3926582278481013,0.6171428571428571,0.39279684862127184,0.5950000000000001,0.48635608921269424,0.5944444444444444,0.0,0.0,0.0,0.0
-0.3,0.5661157024793388,-0.8227474150664698,0.0,0.6879089615931722,0.5636363636363636,0.6879183400267738,0.46879296123178443,0.48823529411764705,0.4687803299902944,0.7475949367088608,0.5942857142857143,0.7478897017445132,0.5900000000000001,0.6456266360724146,0.5907407407407407,0.3333333333333333,0.0,0.0,0.0
-0.3173913043478261,0.6900826446280992,-0.6584194977843427,1.0,0.27709815078236133,0.34545454545454546,0.27710843373493976,0.5598020346439373,0.5764705882352941,0.560012940795859,0.44025316455696206,0.7085714285714285,0.44063027574563873,0.5700000000000001,0.3224492043015407,0.5703703703703703,0.2222222222222222,0.0,0.0,1.0
-0.33478260869565213,0.31818181818181823,-0.8227474150664698,0.0,0.24751066856330015,0.6181818181818182,0.24748995983935743,0.5323068463018972,0.3764705882352941,0.5325137495956002,0.5210126582278481,0.6857142857142857,0.5211029825548678,0.55,0.5471518570277066,0.55,0.0,0.0,0.0,0.0
-0.33043478260869563,0.49173553719008267,-0.6584194977843427,0.0,0.5783783783783785,0.6545454545454545,0.5783132530120483,0.7145999450096232,0.38823529411764707,0.7146554513102555,0.2934177215189874,0.5885714285714285,0.29375351716375914,0.39,0.3224492043015407,0.3907407407407407,0.3333333333333333,0.0,0.0,0.0
-0.34782608695652173,0.3140495867768595,-0.8227474150664698,0.0,0.6543385490753912,0.5272727272727272,0.6542838018741634,0.2837503436898543,0.8117647058823529,0.28372694920737623,0.7837974683544304,0.7771428571428571,0.7839054586381542,0.5650000000000001,0.4136085516989226,0.5648148148148148,0.2222222222222222,0.0,0.0,0.0
