state,account_length,area_code,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan_yes,voice_mail_plan_yes
0.2533333333333333,0.40082644628099173,1.0,0.0,0.0,0.0,0.0,0.4388232059389607,0.7647058823529411,0.43901649951472016,0.34885714285714287,0.4662576687116564,0.34879288437102923,0.34,0.21700978324719783,0.34074074074074073,0.4444444444444444,0.0,0.0
0.43999999999999995,0.5206611570247934,0.0,0.0,0.503271692745377,0.6666666666666666,0.5031793842034806,0.461644212262854,0.5882352941176471,0.4616628922678745,0.392,0.7730061349693251,0.391994917407878,0.385,0.34678993906910743,0.3851851851851852,0.1111111111111111,1.0,0.0
0.6533333333333333,0.1735537190082645,1.0,0.0,0.7214793741109531,0.6666666666666666,0.7213855421686747,0.6964531207038769,0.5411764705882353,0.6965383371077322,0.33228571428571435,0.558282208588957,0.33227445997458704,0.51,0.4401645030683526,0.5092592592592592,0.3333333333333333,0.0,0.0
0.5733333333333333,0.3842975206611571,0.0,0.0,0.2546230440967283,0.5696969696969697,0.25468540829986613,0.9345614517459444,0.6235294117647059,0.9346489809123262,0.36542857142857144,0.39263803680981596,0.3653113087674715,0.395,0.21700978324719783,0.3944444444444444,0.1111111111111111,1.0,0.0
0.6799999999999999,0.42148760330578516,0.034120734908136496,1.0,0.24807965860597442,0.5575757575757576,0.24799196787148595,0.46549353863073967,0.6470588235294118,0.4655451310255581,0.3477142857142857,0.4171779141104294,0.3475222363405337,0.545,0.5736195661416807,0.5444444444444444,0.6666666666666666,0.0,1.0
0.3999999999999999,0.5991735537190083,0.034120734908136496,0.0,0.3937411095305832,0.6303030303030303,0.39374163319946454,0.4368985427550179,0.7176470588235294,0.4370753801358784,0.006857142857142867,0.37423312883435583,0.00635324015247779,0.195,0.7448860695579471,0.19444444444444445,0.4444444444444444,0.0,0.0
0.6400000000000001,0.4793388429752066,0.0,0.0,0.47539118065433855,0.5212121212121212,0.47540160642570284,0.48803959307121253,0.5117647058823529,0.4881915237787124,0.5840000000000001,0.7361963190184049,0.5838627700127066,0.7050000000000001,0.6696381619666371,0.7055555555555555,0.2222222222222222,1.0,0.0
0.7333333333333334,0.43388429752066116,0.034120734908136496,0.0,0.5991465149359886,0.5818181818181818,0.5990629183400267,0.6851800934836403,0.5,0.685215140731155,0.41828571428571426,0.4662576687116564,0.41804320203303685,0.6200000000000001,0.21700978324719783,0.6203703703703703,0.2222222222222222,0.0,0.0
0.07999999999999996,0.34297520661157027,1.0,0.0,0.7965860597439545,0.6848484848484848,0.7965194109772423,0.5559527082760517,0.5294117647058824,0.5561307020381754,0.31942857142857145,0.558282208588957,0.3195679796696315,0.52,0.5133403343000765,0.5203703703703704,0.0,0.0,0.0
0.5333333333333334,0.2024793388429752,1.0,0.0,0.2833570412517781,0.6545454545454545,0.2832998661311914,0.8487764641187792,0.6,0.8489162083468133,0.33199999999999996,0.3067484662576687,0.3316391359593393,0.685,0.6249314763990165,0.6851851851851852,0.2222222222222222,1.0,0.0
0.6933333333333334,0.3760330578512397,0.0,0.0,0.17809388335704127,0.6727272727272727,0.178045515394913,0.49656310145724497,0.7411764705882353,0.49660304108702685,0.5048571428571428,0.4171779141104294,0.5050825921219824,0.52,0.34678993906910743,0.5203703703703704,0.1111111111111111,1.0,0.0
0.2666666666666666,0.3223140495867769,1.0,0.0,0.7633001422475107,0.6909090909090909,0.7632195448460508,0.5100357437448446,0.6529411764705882,0.5101908767389194,0.6274285714285716,0.4662576687116564,0.627700127064803,0.315,0.6696381619666371,0.31481481481481477,0.1111111111111111,0.0,0.0
0.8533333333333333,0.5206611570247934,0.034120734908136496,0.0,0.6975817923186344,0.5515151515151515,0.6974564926372155,0.5971954907891118,0.5411764705882353,0.5972177288903268,0.566,0.7116564417177914,0.5660736975857688,0.6950000000000001,0.6249314763990165,0.6944444444444444,0.0,0.0,0.0
0.6533333333333333,0.30165289256198347,1.0,0.0,0.8935988620199148,0.5212121212121212,0.893574297188755,0.6114929887269728,0.5823529411764706,0.6114526043351666,0.6114285714285714,0.6687116564417178,0.6118170266836087,0.6150000000000001,0.5736195661416807,0.6148148148148147,0.3333333333333333,0.0,0.0
0.6533333333333333,0.47520661157024796,0.0,0.0,0.3792318634423898,0.5696969696969697,0.3791834002677376,0.6813307671157548,0.7411764705882353,0.6813329019734713,0.4971428571428571,0.4049079754601227,0.4974587039390089,0.5650000000000001,0.5736195661416807,0.5648148148148148,0.5555555555555556,0.0,0.0
0.28,0.47520661157024796,0.0,0.0,0.8193456614509247,0.7272727272727273,0.8192771084337349,0.7033269177893869,0.5294117647058824,0.7033322549336783,0.5382857142857144,0.5337423312883436,0.5381194409148666,0.67,0.5133403343000765,0.6703703703703704,0.0,0.0,0.0
0.52,0.049586776859504134,1.0,0.0,0.8625889046941678,0.806060606060606,0.8624497991967871,0.46879296123178443,0.5058823529411764,0.4687803299902944,0.5217142857142857,0.4171779141104294,0.5216010165184244,0.5750000000000001,0.4401645030683526,0.5759259259259258,0.0,0.0,0.0
0.7333333333333334,0.487603305785124,0.034120734908136496,0.0,0.23300142247510672,0.45454545454545453,0.23293172690763053,0.6978278801209788,0.6705882352941176,0.6978324166936267,0.4802857142857143,0.6932515337423313,0.48030495552731894,0.44500000000000006,0.21700978324719783,0.4444444444444444,0.2222222222222222,0.0,0.0
0.24,0.09090909090909091,1.0,0.0,0.44267425320056897,0.7393939393939394,0.4426037483266399,0.6153423150948585,0.4823529411764706,0.6153348430928502,0.016857142857142876,0.7239263803680982,0.016518424396442216,0.53,0.4401645030683526,0.5296296296296296,0.4444444444444444,0.0,0.0
0.24,0.44214876033057854,0.034120734908136496,1.0,0.4611664295874822,0.503030303030303,0.4611780455153949,0.47236733571624967,0.6882352941176471,0.47233904885150435,0.6137142857142858,0.39263803680981596,0.613722998729352,0.48,0.4401645030683526,0.4796296296296296,0.4444444444444444,0.0,1.0
0.5733333333333333,0.30165289256198347,1.0,0.0,0.8036984352773827,0.6909090909090909,0.803714859437751,0.6046191916414627,0.2823529411764706,0.6046586865092204,0.35714285714285715,0.6319018404907976,0.3570520965692504,0.47000000000000003,0.5133403343000765,0.4703703703703703,0.1111111111111111,0.0,0.0
0.5733333333333333,0.4628099173553719,0.034120734908136496,0.0,0.6978662873399716,0.6545454545454545,0.6977911646586346,0.7145999450096232,0.8235294117647058,0.7146554513102555,0.4551428571428572,0.6319018404907976,0.4548919949174079,0.535,0.34678993906910743,0.5351851851851852,0.3333333333333333,0.0,0.0
0.4666666666666668,0.2272727272727273,0.0,0.0,0.6312944523470839,0.6787878787878788,0.6311914323962516,0.7649161396755567,0.7176470588235294,0.7651245551601423,0.6945714285714286,0.4478527607361963,0.6944091486658197,0.355,0.5736195661416807,0.3555555555555555,0.0,0.0,0.0
0.6533333333333333,0.487603305785124,1.0,0.0,0.45263157894736844,0.6909090909090909,0.4526439089692102,0.6359637063513885,0.6882352941176471,0.6360401164671627,0.2805714285714285,0.48466257668711654,0.28017789072426946,0.44000000000000006,0.4401645030683526,0.4407407407407407,0.5555555555555556,0.0,0.0
0.3999999999999999,0.36363636363636365,0.034120734908136496,0.0,0.8645803698435277,0.5757575757575758,0.8644578313253012,0.7173494638438273,0.6705882352941176,0.7175671303785183,0.7631428571428572,0.47239263803680986,0.7630241423125794,0.265,0.4401645030683526,0.2648148148148148,0.1111111111111111,0.0,0.0
0.33333333333333326,0.9214876033057852,0.034120734908136496,0.0,0.48790896159317215,0.6,0.4879518072289157,0.4399230134726423,0.6058823529411764,0.43998705920414105,0.4782857142857143,0.5521472392638037,0.47839898348157567,0.25,0.34678993906910743,0.25,0.1111111111111111,1.0,0.0
0.4933333333333334,0.5041322314049587,1.0,0.0,0.6890469416785207,0.5272727272727272,0.6889223560910308,0.6216662084135276,0.5941176470588235,0.6218052410223228,0.6388571428571429,0.6687116564417178,0.6391359593392631,0.41,0.4401645030683526,0.4092592592592592,0.5555555555555556,0.0,0.0
0.8666666666666667,0.15289256198347106,0.034120734908136496,0.0,0.49985775248933145,0.6606060606060606,0.4998326639892905,0.5823480890844103,0.5705882352941176,0.5823358136525396,0.26542857142857146,0.5950920245398773,0.26556543837357055,0.45999999999999996,0.4401645030683526,0.45925925925925926,0.5555555555555556,0.0,0.0
0.7733333333333334,0.243801652892562,0.0,1.0,0.7564722617354196,0.6848484848484848,0.7563587684069613,0.5933461644212263,0.5529411764705883,0.5933354901326432,0.18028571428571427,0.42944785276073616,0.17979669631512074,0.7000000000000001,0.8342294460501491,0.7,0.0,1.0,1.0
0.6400000000000001,0.5247933884297521,0.0,0.0,0.6483641536273116,0.7878787878787878,0.6482597054886212,0.8320043992301348,0.4176470588235294,0.8320931737301844,0.4185714285714286,0.42944785276073616,0.41867852604828465,0.275,0.6696381619666371,0.2759259259259259,0.1111111111111111,0.0,0.0
0.8533333333333333,0.5495867768595042,0.034120734908136496,1.0,0.7032716927453769,0.6363636363636364,0.7031459170013388,0.6200164971130052,0.7823529411764706,0.6201876415399548,0.4037142857142858,0.39263803680981596,0.4034307496823381,0.305,0.5736195661416807,0.3055555555555555,0.2222222222222222,0.0,1.0
0.3733333333333333,0.42148760330578516,0.034120734908136496,0.0,0.728022759601707,0.7757575757575758,0.7279116465863453,0.3874072037393456,0.5411764705882353,0.3875768359754125,0.7539999999999999,0.7239263803680982,0.7541296060991107,0.605,0.34678993906910743,0.6055555555555555,0.1111111111111111,1.0,0.0
0.30666666666666664,0.4793388429752066,1.0,0.0,0.8176386913229018,0.7151515151515152,0.8176037483266398,0.7137750893593622,0.49411764705882355,0.7140084115173083,0.3091428571428571,0.45398773006134974,0.3087674714104193,0.5,0.4401645030683526,0.5,0.1111111111111111,1.0,0.0
0.4666666666666668,0.2520661157024794,1.0,1.0,0.6213371266002845,0.5636363636363636,0.621318607764391,0.6508111080560901,0.7764705882352941,0.6509220317049499,0.4205714285714286,0.7668711656441718,0.42058449809402804,0.66,0.4401645030683526,0.6592592592592592,0.0,1.0,1.0
0.07999999999999996,0.45867768595041325,1.0,0.0,0.3183499288762447,0.5575757575757576,0.31827309236947793,0.31344514709925764,0.8411764705882353,0.31349077968295047,0.2908571428571429,0.4110429447852761,0.29097839898348166,0.7050000000000001,0.4401645030683526,0.7055555555555555,0.5555555555555556,0.0,0.0
0.6533333333333333,0.487603305785124,0.034120734908136496,1.0,0.4896159317211949,0.7212121212121212,0.48962516733601075,0.6147924113280175,0.7823529411764706,0.6150113231963766,0.3,0.5030674846625767,0.29987293519695046,0.6950000000000001,0.9999999999999999,0.6944444444444444,0.1111111111111111,1.0,1.0
0.24,0.30991735537190085,1.0,0.0,0.7758179231863442,0.5878787878787879,0.7757697456492637,0.649986252405829,0.5588235294117647,0.6499514720155289,0.5442857142857143,0.5705521472392638,0.5444726810673444,0.385,0.34678993906910743,0.3851851851851852,0.0,0.0,0.0
0.28,0.44214876033057854,1.0,0.0,0.3186344238975818,0.6363636363636364,0.3186077643908969,0.5325817981853176,0.6470588235294118,0.5325137495956002,0.4682857142857143,0.49693251533742333,0.46823379923761127,0.205,0.5133403343000765,0.20555555555555557,0.4444444444444444,0.0,0.0
0.5733333333333333,0.4710743801652893,1.0,0.0,0.8147937411095305,0.7575757575757576,0.8147590361445782,0.5655760241957657,0.43529411764705883,0.5655127790359107,0.41828571428571426,0.7914110429447853,0.41804320203303685,0.34500000000000003,0.6249314763990165,0.34444444444444444,0.1111111111111111,0.0,0.0
0.6400000000000001,0.4090909090909091,0.0,0.0,0.20142247510668562,0.5696969696969697,0.20147255689424362,0.5927962606543855,0.6,0.5930119702361695,0.5308571428571429,0.6932515337423313,0.5311308767471412,0.47500000000000003,0.21700978324719783,0.47592592592592586,0.6666666666666666,0.0,0.0
0.4666666666666668,0.14462809917355374,0.034120734908136496,1.0,0.5598862019914652,0.5393939393939394,0.5599062918340026,0.7008523508386033,0.7176470588235294,0.7010676156583631,0.2665714285714286,0.6993865030674846,0.26620076238881835,1.0,0.6249314763990165,1.0,0.0,1.0,1.0
0.24,0.3925619834710744,1.0,0.0,0.5137980085348507,0.5575757575757576,0.5137215528781793,0.5248831454495464,0.6705882352941176,0.5250727919767066,0.7160000000000001,0.6932515337423313,0.7160101651842441,0.515,0.5133403343000765,0.5148148148148147,0.1111111111111111,0.0,0.0
0.6933333333333334,0.4504132231404959,1.0,0.0,0.8344238975817924,0.47878787878787876,0.8343373493975903,0.5182843002474566,0.5294117647058824,0.5182788741507602,0.6339999999999999,0.48466257668711654,0.6340533672172808,0.7250000000000001,0.5133403343000765,0.7259259259259259,0.0,1.0,0.0
0.6400000000000001,0.6859504132231405,1.0,0.0,0.4813655761024182,0.7515151515151515,0.4812583668005355,0.4764916139675557,0.6352941176470588,0.47654480750566164,0.49,0.31901840490797545,0.48983481575603566,0.6200000000000001,0.5133403343000765,0.6203703703703703,0.4444444444444444,0.0,0.0
0.43999999999999995,0.5206611570247934,0.0,0.0,0.503271692745377,0.6666666666666666,0.5031793842034806,0.461644212262854,0.5882352941176471,0.4616628922678745,0.392,0.7730061349693251,0.391994917407878,0.385,0.34678993906910743,0.3851851851851852,0.1111111111111111,1.0,0.0
0.30666666666666664,0.487603305785124,1.0,1.0,0.45519203413940257,0.5757575757575758,0.45515394912985274,0.576024195765741,0.6470588235294118,0.5761889356195405,0.10657142857142857,0.5828220858895705,0.10609911054637869,0.435,0.5736195661416807,0.4351851851851852,0.5555555555555556,1.0,1.0
0.6400000000000001,0.7024793388429752,0.0,0.0,0.7695590327169275,0.41818181818181815,0.7695783132530121,0.6323893318669233,0.6588235294117647,0.6324813976059528,0.26,0.6073619631901841,0.25984752223634056,0.48,0.5736195661416807,0.4796296296296296,0.1111111111111111,0.0,0.0
0.17333333333333334,0.4297520661157025,1.0,0.0,0.8002844950213372,0.7515151515151515,0.8002008032128514,0.8289799285125103,0.5647058823529412,0.8291814946619217,0.45085714285714296,0.5950920245398773,0.45108005082592134,0.435,0.4401645030683526,0.4351851851851852,0.0,0.0,0.0
0.6799999999999999,0.5206611570247934,1.0,0.0,0.7584637268847796,0.6424242424242425,0.7583668005354752,0.728072587297223,0.9882352941176471,0.7282432869621482,0.4634285714285714,0.656441717791411,0.463151207115629,0.29500000000000004,0.34678993906910743,0.29444444444444445,0.1111111111111111,0.0,0.0
0.8666666666666667,0.4710743801652893,0.034120734908136496,0.0,0.34708392603129445,0.6666666666666666,0.3470548862115127,0.605444047291724,0.5882352941176471,0.6056292461986412,0.3848571428571428,0.6871165644171779,0.3850063532401525,0.54,0.34678993906910743,0.5407407407407407,0.2222222222222222,1.0,0.0
0.42666666666666675,0.4462809917355372,1.0,0.0,0.7635846372688477,0.5151515151515151,0.7635542168674699,0.41407753643112455,0.7705882352941177,0.41410546748625043,0.7225714285714285,0.44171779141104295,0.7229987293519695,0.485,0.7092723643981141,0.48518518518518516,0.2222222222222222,1.0,0.0
0.2533333333333333,0.5619834710743802,1.0,0.0,0.411095305832148,0.7212121212121212,0.411144578313253,0.45999450096233163,0.5235294117647059,0.4600452927855063,0.37171428571428566,0.39263803680981596,0.3716645489199492,0.305,0.5133403343000765,0.3055555555555555,0.5555555555555556,0.0,0.0
0.6400000000000001,0.6859504132231405,1.0,0.0,0.4813655761024182,0.7515151515151515,0.4812583668005355,0.4764916139675557,0.6352941176470588,0.47654480750566164,0.49,0.31901840490797545,0.48983481575603566,0.6200000000000001,0.5133403343000765,0.6203703703703703,0.4444444444444444,0.0,0.0
0.0,0.3388429752066116,0.0,0.0,0.5621621621621622,0.6363636363636364,0.5620816599732263,0.48803959307121253,0.5647058823529412,0.4881915237787124,0.2337142857142857,0.5398773006134969,0.23379923761118176,0.45999999999999996,0.21700978324719783,0.45925925925925926,0.3333333333333333,1.0,0.0
1.0,0.4669421487603306,1.0,0.0,0.7049786628733998,0.5757575757575758,0.7049866131191432,0.701402254605444,0.5764705882352941,0.7013911355548367,0.5117142857142857,0.5705521472392638,0.5114358322744601,0.47500000000000003,0.6249314763990165,0.47592592592592586,0.1111111111111111,0.0,0.0
0.6799999999999999,0.5702479338842975,0.034120734908136496,0.0,0.7359886201991466,0.5696969696969697,0.7359437751004015,0.5232334341490239,0.7764705882352941,0.5234551924943384,0.5777142857142857,0.37423312883435583,0.5775095298602286,0.5700000000000001,0.34678993906910743,0.5703703703703703,0.1111111111111111,0.0,0.0
0.6533333333333333,0.37190082644628103,1.0,0.0,0.4392603129445235,1.0,0.4392570281124498,0.4627440197965356,0.711764705882353,0.46295697185376905,0.5568571428571429,0.4233128834355828,0.5571791613723001,0.585,0.5133403343000765,0.5851851851851851,0.5555555555555556,0.0,0.0
0.7333333333333334,0.5743801652892563,1.0,0.0,0.3422475106685633,0.6545454545454545,0.34220214190093706,0.660984327742645,0.49411764705882355,0.6609511484956325,0.48971428571428577,0.38036809815950917,0.48983481575603566,0.385,0.4401645030683526,0.3851851851851852,0.4444444444444444,0.0,0.0
0.30666666666666664,0.5,0.0,1.0,0.4975817923186345,0.6242424242424243,0.49748995983935745,0.6824305746494364,0.6176470588235294,0.682626981559366,0.3417142857142857,0.6380368098159509,0.34180432020330376,0.675,0.4401645030683526,0.6759259259259258,0.1111111111111111,0.0,1.0
0.4666666666666668,0.359504132231405,1.0,0.0,0.24381223328591753,0.6787878787878788,0.24380856760374833,0.6092933736596096,0.4117647058823529,0.6095114849563248,0.41600000000000004,0.38650306748466257,0.4161372299872936,0.58,0.4401645030683526,0.5796296296296296,0.4444444444444444,0.0,0.0
0.2533333333333333,0.21074380165289258,0.034120734908136496,0.0,0.7152204836415363,0.7151515151515152,0.715194109772423,0.5405554028045092,0.47058823529411764,0.540601747007441,0.42000000000000004,0.25153374233128833,0.41994917407878024,0.55,0.34678993906910743,0.55,0.0,1.0,0.0
0.0,0.3305785123966942,0.034120734908136496,0.0,0.7436699857752489,0.8545454545454545,0.7436412315930387,0.5930712125378058,0.6,0.5930119702361695,0.648,0.5153374233128835,0.6480304955527321,0.4,0.6249314763990165,0.4,0.1111111111111111,0.0,0.0
0.6533333333333333,0.31818181818181823,1.0,0.0,0.29445234708392604,0.696969696969697,0.29451137884872824,0.3241682705526533,0.6,0.3241669362665804,0.44571428571428573,0.5030674846625767,0.4459974587039391,0.6000000000000001,0.4401645030683526,0.6,0.4444444444444444,0.0,0.0
0.8533333333333333,0.39669421487603307,0.0,0.0,0.7294452347083926,0.7575757575757576,0.729417670682731,0.7530932086884795,0.5882352941176471,0.753154318990618,0.5077142857142857,0.5460122699386503,0.5076238881829733,0.555,0.21700978324719783,0.5555555555555556,0.1111111111111111,0.0,0.0
0.8533333333333333,0.38842975206611574,0.0,1.0,0.6264580369843528,0.6606060606060606,0.626338688085676,0.5094858399780039,0.5823529411764706,0.5095438369459722,0.4574285714285714,0.42944785276073616,0.4574332909783991,0.205,0.34678993906910743,0.20555555555555557,0.0,1.0,1.0
0.6933333333333334,0.487603305785124,0.0,0.0,0.6802275960170697,0.5333333333333333,0.6802208835341366,0.6695078361286775,0.4647058823529412,0.6696861857004206,0.5311428571428571,0.4907975460122699,0.5311308767471412,0.545,0.4401645030683526,0.5444444444444444,0.3333333333333333,0.0,0.0
0.4666666666666668,0.39669421487603307,0.034120734908136496,0.0,0.34366998577524893,0.5818181818181818,0.3437081659973226,0.46686829804784163,0.5941176470588235,0.4668392106114526,0.42600000000000005,0.31288343558282206,0.4256670902160103,0.5950000000000001,0.4401645030683526,0.5944444444444444,0.4444444444444444,0.0,0.0
0.7333333333333334,0.2644628099173554,1.0,0.0,0.4085348506401138,0.593939393939394,0.40846720214190096,0.5160846851800934,0.5647058823529412,0.5160142348754448,0.4434285714285714,0.5644171779141104,0.4434561626429479,0.4650000000000001,0.34678993906910743,0.46481481481481474,0.3333333333333333,0.0,0.0
0.5733333333333333,0.30991735537190085,0.034120734908136496,0.0,0.6856330014224752,0.7272727272727273,0.6855756358768407,0.6373384657684905,0.5647058823529412,0.6373341960530573,0.5005714285714286,0.3374233128834356,0.5006353240152479,0.49500000000000005,0.21700978324719783,0.4944444444444444,0.1111111111111111,1.0,0.0
0.28,0.47520661157024796,0.0,0.0,0.8193456614509247,0.7272727272727273,0.8192771084337349,0.7033269177893869,0.5294117647058824,0.7033322549336783,0.5382857142857144,0.5337423312883436,0.5381194409148666,0.67,0.5133403343000765,0.6703703703703704,0.0,0.0,0.0
0.6933333333333334,0.38016528925619836,0.034120734908136496,0.0,0.3738264580369844,0.4727272727272727,0.37382864792503345,0.6040692878746219,0.6235294117647059,0.6040116467162732,0.3162857142857143,0.558282208588957,0.31639135959339265,0.555,0.34678993906910743,0.5555555555555556,0.1111111111111111,1.0,0.0
0.42666666666666675,0.045454545454545456,0.0,0.0,0.710099573257468,0.7151515151515152,0.7100066934404283,0.6939785537530933,0.7,0.693950177935943,0.6719999999999999,0.4785276073619632,0.6721728081321474,0.5900000000000001,0.4401645030683526,0.5907407407407407,0.1111111111111111,0.0,0.0
0.19999999999999996,0.4669421487603306,0.034120734908136496,1.0,0.3880512091038407,0.5636363636363636,0.38805220883534136,0.4674182018146824,0.5294117647058824,0.46748625040439984,0.4185714285714286,0.37423312883435583,0.41867852604828465,0.73,0.5133403343000765,0.7296296296296296,0.2222222222222222,1.0,1.0
0.30666666666666664,0.1652892561983471,1.0,0.0,0.6603129445234709,0.4484848484848485,0.6603078982597055,0.8993676106681331,0.5176470588235293,0.8993853121967001,0.5185714285714286,0.656441717791411,0.5184243964421855,0.545,0.34678993906910743,0.5444444444444444,0.3333333333333333,0.0,0.0
0.7333333333333334,0.8264462809917356,1.0,0.0,0.642674253200569,0.6666666666666666,0.642570281124498,0.8223810833104207,0.5058823529411764,0.8223875768359755,0.5894285714285715,0.4233128834355828,0.5895806861499366,0.5599999999999999,0.5133403343000765,0.5592592592592592,0.1111111111111111,0.0,0.0
0.9866666666666668,0.6611570247933884,1.0,0.0,0.9470839260312944,0.40606060606060607,0.946954484605087,0.8737970855100358,0.5705882352941176,0.8738272403752831,0.3302857142857143,0.7116564417177914,0.33036848792884377,0.27,0.7448860695579471,0.27037037037037037,0.4444444444444444,0.0,0.0
0.6533333333333333,0.44214876033057854,0.0,0.0,0.3274537695590327,0.6909090909090909,0.3274765729585007,0.5809733296673083,0.4117647058823529,0.5810417340666452,0.2602857142857143,0.4478527607361963,0.25984752223634056,0.6900000000000001,0.4401645030683526,0.6907407407407407,0.2222222222222222,1.0,0.0
